Date,Close,Adjusted close
2000-09-06,149.5625000000,93.9435882568
2000-09-07,150.8437500000,94.7483901978
2000-09-08,149.8125000000,94.1006927490
2000-09-11,149.5937500000,93.9632492065
2000-09-12,148.5000000000,93.2762985229
2000-09-13,148.8906250000,93.5216522217
2000-09-14,149.6406250000,93.9927215576
2000-09-15,146.0000000000,91.9363021851
2000-09-18,144.6562500000,91.0902557373
2000-09-19,145.9687500000,91.9166336060
2000-09-20,144.8906250000,91.2377624512
2000-09-21,142.6875000000,89.8504714966
2000-09-22,145.2812500000,91.4837646484
2000-09-25,144.2500000000,90.8344192505
2000-09-26,142.4062500000,89.6733474731
2000-09-27,143.1562500000,90.1456680298
2000-09-28,145.0000000000,91.3066482544
2000-09-29,143.6250000000,90.4408035278
2000-10-02,143.8437500000,90.5785751343
2000-10-03,142.5000000000,89.7323684692
2000-10-04,143.6875000000,90.4801940918
2000-10-05,144.1875000000,90.7950210571
2000-10-06,141.0625000000,88.8272323608
2000-10-09,140.0000000000,88.1581497192
2000-10-10,137.6875000000,86.7019653320
2000-10-11,136.5312500000,85.9738616943
2000-10-12,133.1250000000,83.8289642334
2000-10-13,137.5625000000,86.6232528687
2000-10-16,138.1875000000,87.0168304443
2000-10-17,134.7500000000,84.8522338867
2000-10-18,134.2500000000,84.5373458862
2000-10-19,139.3125000000,87.7251815796
2000-10-20,139.9062500000,88.0991058350
2000-10-23,140.5312500000,88.4926300049
2000-10-24,139.5937500000,87.9023590088
2000-10-25,136.3125000000,85.8361282349
2000-10-26,136.6875000000,86.0722503662
2000-10-27,139.2812500000,87.7055435181
2000-10-30,140.5312500000,88.4926300049
2000-10-31,142.9531250000,90.0177383423
2000-11-01,142.4687500000,89.7126998901
2000-11-02,142.7031250000,89.8602981567
2000-11-03,142.7812500000,89.9095077515
2000-11-06,143.7812500000,90.5392379761
2000-11-07,143.7500000000,90.5195007324
2000-11-08,140.5625000000,88.5123519897
2000-11-09,140.0312500000,88.1778030396
2000-11-10,136.6250000000,86.0329284668
2000-11-13,135.5625000000,85.3638458252
2000-11-14,139.1250000000,87.6071472168
2000-11-15,139.5625000000,87.8826217651
2000-11-16,137.3750000000,86.5051574707
2000-11-17,136.6406250000,86.0427246094
2000-11-20,134.6875000000,84.8128814697
2000-11-21,135.3750000000,85.2457962036
2000-11-22,132.1406250000,83.2090682983
2000-11-24,134.8437500000,84.9112625122
2000-11-27,136.0312500000,85.6590118408
2000-11-28,133.6875000000,84.1831512451
2000-11-29,133.4375000000,84.0257263184
2000-11-30,132.2812500000,83.2976455688
2000-12-01,132.2187500000,83.2582855225
2000-12-04,133.3437500000,83.9666519165
2000-12-05,137.7187500000,86.7216491699
2000-12-06,135.5156250000,85.3343505859
2000-12-07,133.6562500000,84.1634826660
2000-12-08,133.9687500000,84.3602676392
2000-12-11,138.6250000000,87.2923355103
2000-12-12,138.0312500000,86.9184188843
2000-12-13,136.1406250000,85.7278518677
2000-12-14,134.4062500000,84.6357727051
2000-12-15,130.9687500000,82.7241210938
2000-12-18,132.7187500000,83.8294601440
2000-12-19,130.0156250000,82.1220779419
2000-12-20,126.2500000000,79.7435760498
2000-12-21,127.1250000000,80.2962951660
2000-12-22,130.9375000000,82.7043991089
2000-12-26,132.3437500000,83.5926132202
2000-12-27,133.3125000000,84.2045211792
2000-12-28,133.7187500000,84.4610900879
2000-12-29,131.1875000000,82.8622894287
2001-01-02,128.8125000000,81.3621520996
2001-01-03,135.0000000000,85.2703399658
2001-01-04,133.5468750000,84.3525619507
2001-01-05,129.1875000000,81.5990219116
2001-01-08,130.1875000000,82.2306747437
2001-01-09,129.8437500000,82.0135574341
2001-01-10,132.1250000000,83.4544372559
2001-01-11,132.2500000000,83.5334014893
2001-01-12,132.0000000000,83.3755035400
2001-01-16,132.8437500000,83.9084243774
2001-01-17,133.4531250000,84.2933349609
2001-01-18,134.7812500000,85.1322250366
2001-01-19,134.0156250000,84.6486129761
2001-01-22,134.9062500000,85.2111968994
2001-01-23,135.9687500000,85.8822937012
2001-01-24,136.3750000000,86.1388778687
2001-01-25,136.0312500000,85.9217453003
2001-01-26,135.8750000000,85.8230590820
2001-01-29,136.6000061035,86.2809906006
2001-01-30,137.8000030518,87.0389404297
2001-01-31,137.0200042725,86.5462570190
2001-02-01,137.9299926758,87.1210632324
2001-02-02,134.8000030518,85.1440429688
2001-02-05,135.7899932861,85.7693710327
2001-02-06,135.3899993896,85.5167236328
2001-02-07,134.6900024414,85.0745468140
2001-02-08,133.1199951172,84.0828781128
2001-02-09,131.8399963379,83.2744140625
2001-02-12,133.3500061035,84.2282257080
2001-02-13,132.2599945068,83.5397186279
2001-02-14,132.0599975586,83.4134140015
2001-02-15,133.3399963379,84.2218933105
2001-02-16,130.3999938965,82.3648681641
2001-02-20,128.3899993896,81.0953140259
2001-02-21,125.6200027466,79.3456878662
2001-02-22,125.8099975586,79.4656906128
2001-02-23,124.9599990845,78.9287948608
2001-02-26,127.6200027466,80.6089477539
2001-02-27,126.4400024414,79.8636093140
2001-02-28,123.9499969482,78.2908325195
2001-03-01,124.5999984741,78.7014083862
2001-03-02,123.6100006104,78.0760879517
2001-03-05,124.7399978638,78.7898178101
2001-03-06,126.0800018311,79.6362762451
2001-03-07,126.9800033569,80.2047042847
2001-03-08,127.1200027466,80.2931213379
2001-03-09,123.3600006104,77.9181518555
2001-03-12,118.0800018311,74.5831832886
2001-03-13,120.0199966431,75.8085250854
2001-03-14,117.6500015259,74.3115768433
2001-03-15,117.6800003052,74.3304977417
2001-03-16,115.0100021362,72.8396301270
2001-03-19,117.3499984741,74.3216629028
2001-03-20,114.1999969482,72.3266143799
2001-03-21,112.2600021362,71.0979537964
2001-03-22,111.1200027466,70.3759765625
2001-03-23,114.4800033569,72.5039749146
2001-03-26,115.9400024414,73.4286270142
2001-03-27,118.3099975586,74.9296188354
2001-03-28,115.0400009155,72.8586425781
2001-03-29,115.4800033569,73.1372833252
2001-03-30,116.6900024414,73.9036483765
2001-04-02,114.1999969482,72.3266143799
2001-04-03,110.3899993896,69.9136276245
2001-04-04,110.8499984741,70.2049865723
2001-04-05,115.0500030518,72.8649902344
2001-04-06,113.3000030518,71.7566680908
2001-04-09,114.5599975586,72.5546417236
2001-04-10,116.6500015259,73.8783111572
2001-04-11,116.7300033569,73.9289855957
2001-04-12,118.8499984741,75.2716445923
2001-04-16,117.5999984741,74.4799346924
2001-04-17,119.2600021362,75.5313034058
2001-04-18,124.0000000000,78.5332946777
2001-04-19,125.6500015259,79.5783157349
2001-04-20,124.5000000000,78.8499679565
2001-04-23,122.2399978638,77.4186553955
2001-04-24,121.5800018311,77.0006408691
2001-04-25,123.1699981689,78.0076141357
2001-04-26,123.7200012207,78.3559722900
2001-04-27,125.7799987793,79.6606521606
2001-04-30,126.6600036621,80.2179565430
2001-05-01,127.0500030518,80.4649353027
2001-05-02,126.8199996948,80.3193283081
2001-05-03,125.2099990845,79.2996444702
2001-05-04,127.3399963379,80.6486358643
2001-05-07,126.2399978638,79.9519500732
2001-05-08,126.1800003052,79.9139556885
2001-05-09,125.6500015259,79.5783157349
2001-05-10,126.0199966431,79.8126144409
2001-05-11,125.1500015259,79.2616348267
2001-05-14,125.4000015259,79.4199752808
2001-05-15,125.9800033569,79.7873229980
2001-05-16,128.9499969482,81.6682891846
2001-05-17,129.1499938965,81.7949829102
2001-05-18,129.7400054932,82.1686172485
2001-05-21,131.6499938965,83.3783187866
2001-05-22,131.4799957275,83.2706527710
2001-05-23,129.2500000000,81.8583145142
2001-05-24,129.6300048828,82.0989990234
2001-05-25,128.1000061035,81.1299819946
2001-05-29,127.0800018311,80.4839630127
2001-05-30,125.3000030518,79.3566513062
2001-05-31,125.9499969482,79.7682876587
2001-06-01,126.7300033569,80.2623214722
2001-06-04,127.3399963379,80.6486358643
2001-06-05,128.8000030518,81.5733337402
2001-06-06,127.7300033569,80.8956222534
2001-06-07,128.1900024414,81.1869888306
2001-06-08,127.0000000000,80.4333114624
2001-06-11,126.0999984741,79.8633041382
2001-06-12,125.8799972534,79.7239456177
2001-06-13,124.8000030518,79.0399551392
2001-06-14,122.0000000000,77.2666625977
2001-06-15,121.8499984741,77.3911361694
2001-06-18,121.2600021362,77.0163803101
2001-06-19,121.7900009155,77.3530044556
2001-06-20,122.4300003052,77.7594757080
2001-06-21,123.8199996948,78.6423416138
2001-06-22,122.8499984741,78.0262527466
2001-06-25,121.7200012207,77.3085784912
2001-06-26,121.5500030518,77.2005844116
2001-06-27,121.4800033569,77.1561279297
2001-06-28,122.1500015259,77.5816497803
2001-06-29,122.5999984741,77.8674926758
2001-07-02,124.1299972534,78.8392105103
2001-07-03,124.0999984741,78.8201751709
2001-07-05,121.6800003052,77.2831573486
2001-07-06,119.0500030518,75.6127624512
2001-07-09,119.6999969482,76.0255661011
2001-07-10,118.2600021362,75.1109848022
2001-07-11,118.3799972534,75.1872253418
2001-07-12,121.1900024414,76.9719390869
2001-07-13,122.2399978638,77.6388320923
2001-07-16,120.7099990845,76.6670684814
2001-07-17,121.8399963379,77.3847427368
2001-07-18,121.0100021362,76.8576278687
2001-07-19,122.0699996948,77.5308837891
2001-07-20,121.3399963379,77.0671920776
2001-07-23,118.9499969482,75.5492553711
2001-07-24,117.8000030518,74.8188400269
2001-07-25,119.0999984741,75.6444854736
2001-07-26,120.3499984741,76.4384155273
2001-07-27,120.8099975586,76.7305679321
2001-07-30,120.8499984741,76.7560043335
2001-07-31,121.3499984741,77.0735626221
2001-08-01,122.1100006104,77.5562667847
2001-08-02,122.6100006104,77.8738403320
2001-08-03,121.9400024414,77.4482955933
2001-08-06,120.3000030518,76.4066772461
2001-08-07,120.7699966431,76.7051773071
2001-08-08,118.5299987793,75.2824783325
2001-08-09,118.8799972534,75.5047607422
2001-08-10,119.2900009155,75.7652053833
2001-08-13,119.3199996948,75.7842102051
2001-08-14,119.2699966431,75.7524642944
2001-08-15,118.2399978638,75.0983200073
2001-08-16,118.6500015259,75.3587188721
2001-08-17,116.7500000000,74.1519165039
2001-08-20,117.8300018311,74.8378906250
2001-08-21,115.8199996948,73.5612716675
2001-08-22,117.0199966431,74.3234100342
2001-08-23,116.5999984741,74.0566787720
2001-08-24,119.0199966431,75.5937271118
2001-08-27,118.3099975586,75.1427383423
2001-08-28,116.5800018311,74.0439529419
2001-08-29,115.5400009155,73.3833999634
2001-08-30,113.3199996948,71.9733963013
2001-08-31,114.1500015259,72.5005798340
2001-09-04,113.4199981689,72.0369415283
2001-09-05,113.6999969482,72.2148132324
2001-09-06,110.7699966431,70.3538284302
2001-09-07,108.7200012207,69.0518341064
2001-09-10,110.0500030518,69.8965454102
2001-09-17,104.3000030518,66.2445220947
2001-09-18,104.0500030518,66.0857315063
2001-09-19,101.9499969482,64.7519607544
2001-09-20,98.7099990845,62.6941146851
2001-09-21,97.2799987793,62.0177345276
2001-09-24,100.6999969482,64.1979904175
2001-09-25,101.7500000000,64.8674087524
2001-09-26,101.3899993896,64.6378936768
2001-09-27,102.2699966431,65.1988754272
2001-09-28,104.4400024414,66.5823669434
2001-10-01,104.2699966431,66.4739532471
2001-10-02,105.5800018311,67.3090896606
2001-10-03,107.3499984741,68.4375152588
2001-10-04,107.4400024414,68.4949035645
2001-10-05,107.2300033569,68.3610229492
2001-10-08,106.5299987793,67.9147415161
2001-10-09,105.9599990845,67.5513534546
2001-10-10,108.3199996948,69.0559310913
2001-10-11,110.0000000000,70.1269378662
2001-10-12,109.5000000000,69.8081817627
2001-10-15,109.3000030518,69.6806564331
2001-10-16,109.9899978638,70.1205444336
2001-10-17,107.6500015259,68.6287612915
2001-10-18,107.4199981689,68.4821395874
2001-10-19,107.3499984741,68.4375152588
2001-10-22,109.4700012207,69.7890472412
2001-10-23,108.9100036621,69.4320373535
2001-10-24,108.6200027466,69.2471542358
2001-10-25,110.5699996948,70.4903335571
2001-10-26,110.3199996948,70.3309326172
2001-10-29,107.4499969482,68.5012664795
2001-10-30,106.1600036621,67.6788940430
2001-10-31,105.8000030518,67.4493713379
2001-11-01,108.5100021362,69.1770477295
2001-11-02,109.2500000000,69.6487960815
2001-11-05,110.6800003052,70.5604400635
2001-11-06,112.4000015259,71.6569442749
2001-11-07,112.2500000000,71.5613403320
2001-11-08,112.5999984741,71.7845077515
2001-11-09,112.7200012207,71.8609695435
2001-11-12,112.0299987793,71.4210662842
2001-11-13,114.5500030518,73.0276336670
2001-11-14,114.6600036621,73.0977630615
2001-11-15,114.8700027466,73.2316284180
2001-11-16,114.3600006104,72.9065246582
2001-11-19,115.7699966431,73.8053970337
2001-11-20,114.8000030518,73.1870346069
2001-11-21,114.0400009155,72.7025070190
2001-11-23,115.6800003052,73.7480010986
2001-11-26,115.9300003052,73.9074325562
2001-11-27,115.4300003052,73.5886306763
2001-11-28,113.3399963379,72.2562484741
2001-11-29,114.8700027466,73.2316284180
2001-11-30,114.0500030518,72.7088851929
2001-12-03,113.3700027466,72.2753829956
2001-12-04,115.2900009155,73.4994430542
2001-12-05,117.4000015259,74.8445587158
2001-12-06,117.3399963379,74.8063049316
2001-12-07,116.5599975586,74.3090515137
2001-12-10,114.3799972534,72.9192581177
2001-12-11,114.1500015259,72.7726287842
2001-12-12,114.2799987793,72.8555297852
2001-12-13,112.0599975586,71.4401855469
2001-12-14,113.1299972534,72.1223602295
2001-12-17,114.3000030518,72.8682632446
2001-12-18,114.9800033569,73.3017730713
2001-12-19,115.7900009155,73.8181915283
2001-12-20,114.6500015259,73.0914154053
2001-12-21,114.9499969482,73.5346984863
2001-12-24,114.7300033569,73.3939743042
2001-12-26,115.3600006104,73.7969589233
2001-12-27,116.0599975586,74.2447738647
2001-12-28,116.0000000000,74.2063980103
2001-12-31,114.3000030518,73.1189041138
2002-01-02,115.5299987793,73.9057388306
2002-01-03,116.8399963379,74.7437515259
2002-01-04,117.6200027466,75.2427368164
2002-01-07,116.7900009155,74.7117996216
2002-01-08,116.5199966431,74.5390396118
2002-01-09,115.5699996948,73.9313278198
2002-01-10,116.0800018311,74.2575912476
2002-01-11,114.9400024414,73.5283508301
2002-01-14,114.2200012207,73.0676803589
2002-01-15,115.1500015259,73.6626205444
2002-01-16,112.8199996948,72.1721496582
2002-01-17,113.6699981689,72.7158737183
2002-01-18,113.1500015259,72.3832321167
2002-01-22,112.3700027466,71.8842391968
2002-01-23,113.2300033569,72.4343872070
2002-01-24,113.5800018311,72.6583099365
2002-01-25,113.5500030518,72.6391220093
2002-01-28,113.8600006104,72.8374252319
2002-01-29,110.2799987793,70.5472488403
2002-01-30,111.8700027466,71.5644226074
2002-01-31,113.1800003052,72.4024124146
2002-02-01,112.6500015259,72.0633850098
2002-02-04,109.8499984741,70.2721557617
2002-02-05,109.1699981689,69.8371734619
2002-02-06,108.6999969482,69.5365676880
2002-02-07,108.0199966431,69.1014709473
2002-02-08,110.0899963379,70.4257278442
2002-02-11,111.4400024414,71.2893371582
2002-02-12,111.0899963379,71.0654144287
2002-02-13,112.2699966431,71.8202743530
2002-02-14,112.0599975586,71.6858978271
2002-02-15,110.8899993896,70.9374694824
2002-02-19,108.7600021362,69.5749282837
2002-02-20,110.5899963379,70.7455825806
2002-02-21,108.3000030518,69.2806396484
2002-02-22,109.6399993896,70.1378479004
2002-02-25,111.4499969482,71.2957305908
2002-02-26,111.2200012207,71.1485900879
2002-02-27,111.6500015259,71.4236602783
2002-02-28,111.1500015259,71.1038131714
2002-03-01,113.7399978638,72.7606430054
2002-03-04,115.7500000000,74.0464859009
2002-03-05,115.3799972534,73.8098220825
2002-03-06,116.7500000000,74.6861648560
2002-03-07,116.5000000000,74.5262451172
2002-03-08,116.9899978638,74.8396911621
2002-03-11,117.2399978638,74.9996643066
2002-03-12,117.1699981689,74.9548492432
2002-03-13,116.0400009155,74.2319869995
2002-03-14,115.8799972534,74.1296463013
2002-03-15,116.6500015259,74.8359832764
2002-03-18,116.6699981689,74.8488159180
2002-03-19,117.4499969482,75.3492279053
2002-03-20,115.2399978638,73.9314117432
2002-03-21,115.2900009155,73.9635086060
2002-03-22,115.0400009155,73.8031005859
2002-03-25,113.6100006104,72.8856658936
2002-03-26,114.2699966431,73.3091278076
2002-03-27,114.5699996948,73.5015563965
2002-03-28,114.5199966431,73.4694671631
2002-04-01,114.5699996948,73.5015563965
2002-04-02,113.9400024414,73.0973739624
2002-04-03,113.1399993896,72.5841903687
2002-04-04,112.6699981689,72.2826461792
2002-04-05,112.6900024414,72.2954635620
2002-04-08,112.9300003052,72.4494628906
2002-04-09,112.1399993896,71.9426193237
2002-04-10,113.4100036621,72.7573852539
2002-04-11,110.5899963379,70.9482345581
2002-04-12,111.4199981689,71.4807357788
2002-04-15,110.5699996948,70.9354248047
2002-04-16,113.1999969482,72.6226577759
2002-04-17,112.9599990845,72.4686660767
2002-04-18,112.4700012207,72.1543273926
2002-04-19,112.8799972534,72.4173583984
2002-04-22,111.0000000000,71.2112655640
2002-04-23,110.5199966431,70.9033279419
2002-04-24,109.4100036621,70.1912155151
2002-04-25,109.4700012207,70.2297363281
2002-04-26,107.3899993896,68.8952636719
2002-04-29,106.8600006104,68.5552749634
2002-04-30,107.8600006104,69.1968460083
2002-05-01,109.1800003052,70.0436630249
2002-05-02,108.7600021362,69.7741775513
2002-05-03,107.5800018311,69.0171890259
2002-05-06,105.4700012207,67.6635665894
2002-05-07,105.0999984741,67.4261627197
2002-05-08,109.0100021362,69.9346008301
2002-05-09,107.7500000000,69.1262512207
2002-05-10,105.7200012207,67.8239288330
2002-05-13,107.8700027466,69.2032470703
2002-05-14,110.2200012207,70.7108612061
2002-05-15,109.7900009155,70.4350128174
2002-05-16,110.3600006104,70.8006591797
2002-05-17,110.9000015259,71.1470794678
2002-05-20,109.6999969482,70.3772277832
2002-05-21,108.6999969482,69.7357254028
2002-05-22,108.9400024414,69.8896942139
2002-05-23,110.0999984741,70.6338806152
2002-05-24,108.6900024414,69.7293243408
2002-05-28,108.0999984741,69.3507766724
2002-05-29,107.3000030518,68.8375473022
2002-05-30,107.0000000000,68.6450729370
2002-05-31,107.2200012207,68.7862319946
2002-06-03,104.3700027466,66.9578170776
2002-06-04,104.6299972534,67.1246490479
2002-06-05,105.6100006104,67.7533569336
2002-06-06,103.4599990845,66.3740386963
2002-06-07,103.3399963379,66.2970352173
2002-06-10,103.7399978638,66.5536499023
2002-06-11,101.9599990845,65.4116973877
2002-06-12,102.5800018311,65.8094940186
2002-06-13,101.5500030518,65.1486892700
2002-06-14,101.4000015259,65.0524368286
2002-06-17,104.1200027466,66.7974090576
2002-06-18,104.9700012207,67.3427429199
2002-06-19,102.5199966431,65.7709884644
2002-06-20,101.2099990845,64.9305572510
2002-06-21,99.2799987793,63.9153022766
2002-06-24,99.8000030518,64.2500534058
2002-06-25,97.5599975586,62.8079681396
2002-06-26,97.7200012207,62.9109916687
2002-06-27,99.4300003052,64.0118789673
2002-06-28,98.9599990845,63.7093048096
2002-07-01,97.0299987793,62.4667778015
2002-07-02,94.9700012207,61.1405754089
2002-07-03,95.5100021362,61.4882125854
2002-07-05,99.3099975586,63.9346351624
2002-07-08,98.0699996948,63.1363487244
2002-07-09,95.5999984741,61.5461349487
2002-07-10,92.1200027466,59.3057746887
2002-07-11,92.8700027466,59.7885856628
2002-07-12,91.8499984741,59.1319541931
2002-07-15,92.3399963379,59.4473915100
2002-07-16,90.5599975586,58.3014984131
2002-07-17,90.7399978638,58.4173431396
2002-07-18,87.8000030518,56.5246086121
2002-07-19,84.7099990845,54.5353012085
2002-07-22,82.1999969482,52.9193763733
2002-07-23,79.9499969482,51.4708786011
2002-07-24,84.7200012207,54.5417289734
2002-07-25,84.0000000000,54.0782241821
2002-07-26,85.5999984741,55.1082878113
2002-07-29,89.7699966431,57.7928924561
2002-07-30,90.9400024414,58.5460891724
2002-07-31,91.1600036621,58.6877632141
2002-08-01,88.7799987793,57.1555519104
2002-08-02,86.7900009155,55.8743858337
2002-08-05,83.7699966431,53.9301147461
2002-08-06,86.5899963379,55.7456169128
2002-08-07,88.0999984741,56.7177619934
2002-08-08,90.9499969482,58.5525436401
2002-08-09,91.2900009155,58.7714424133
2002-08-12,90.6200027466,58.3401184082
2002-08-13,88.9700012207,57.2778511047
2002-08-14,92.2200012207,59.3701362610
2002-08-15,93.5000000000,60.1941871643
2002-08-16,93.2200012207,60.0139694214
2002-08-19,95.4000015259,61.4173927307
2002-08-20,94.3899993896,60.7671508789
2002-08-21,95.7500000000,61.6427307129
2002-08-22,96.6800003052,62.2414436340
2002-08-23,94.5999984741,60.9023551941
2002-08-26,95.2600021362,61.3272781372
2002-08-27,94.1600036621,60.6191291809
2002-08-28,92.0999984741,59.2928962708
2002-08-29,92.1399993896,59.3186798096
2002-08-30,91.7799987793,59.0868759155
2002-09-03,88.2799987793,56.8336448669
2002-09-04,89.5400009155,57.6447982788
2002-09-05,88.7799987793,57.1555519104
2002-09-06,90.0000000000,57.9409828186
2002-09-09,90.6600036621,58.3658447266
2002-09-10,91.6999969482,59.0353927612
2002-09-11,91.1299972534,58.6684112549
2002-09-12,89.4499969482,57.5868453979
2002-09-13,89.6699981689,57.7284698486
2002-09-16,89.8899993896,57.8701019287
2002-09-17,87.8300018311,56.5439300537
2002-09-18,86.9499969482,55.9773864746
2002-09-19,84.6999969482,54.5288543701
2002-09-20,84.3499984741,54.5469627380
2002-09-23,83.6600036621,54.1007728577
2002-09-24,82.3099975586,53.2277374268
2002-09-25,84.3499984741,54.5469627380
2002-09-26,85.7300033569,55.4393959045
2002-09-27,82.7500000000,53.5123062134
2002-09-30,81.7900009155,52.8914794922
2002-10-01,85.7200012207,55.4329109192
2002-10-02,83.1500015259,53.7709693909
2002-10-03,82.3099975586,53.2277374268
2002-10-04,80.8000030518,52.2512817383
2002-10-07,79.1299972534,51.1713447571
2002-10-08,80.3700027466,51.9732360840
2002-10-09,78.0999984741,50.5052452087
2002-10-10,80.6299972534,52.1413574219
2002-10-11,84.1600036621,54.4240951538
2002-10-14,84.6299972534,54.7280426025
2002-10-15,88.6999969482,57.3600006104
2002-10-16,86.5500030518,55.9696693420
2002-10-17,88.2699966431,57.0819549561
2002-10-18,88.6399993896,57.3212356567
2002-10-21,90.1699981689,58.3106422424
2002-10-22,89.5199966431,57.8902740479
2002-10-23,90.1999969482,58.3299942017
2002-10-24,88.3600006104,57.1401443481
2002-10-25,90.1999969482,58.3299942017
2002-10-28,89.6100006104,57.9485015869
2002-10-29,88.5699996948,57.2759323120
2002-10-30,89.4300003052,57.8320579529
2002-10-31,88.5199966431,57.2435836792
2002-11-01,90.2699966431,58.3753013611
2002-11-04,91.1299972534,58.9314231873
2002-11-05,91.8499984741,59.3970336914
2002-11-06,93.0400009155,60.1665878296
2002-11-07,90.7600021362,58.6921806335
2002-11-08,89.6500015259,57.9743576050
2002-11-11,88.2600021362,57.0754699707
2002-11-12,88.9599990845,57.5281410217
2002-11-13,89.0500030518,57.5863761902
2002-11-14,90.7300033569,58.6727523804
2002-11-15,91.4000015259,59.1060485840
2002-11-18,90.4800033569,58.5110626221
2002-11-19,90.3600006104,58.4334487915
2002-11-20,92.3700027466,59.7332916260
2002-11-21,94.0899963379,60.8456039429
2002-11-22,93.4199981689,60.4122924805
2002-11-25,93.4800033569,60.4511260986
2002-11-26,91.6999969482,59.3000450134
2002-11-27,94.2799987793,60.9684753418
2002-11-29,93.9800033569,60.7744331360
2002-12-02,94.1299972534,60.8714714050
2002-12-03,92.8700027466,60.0566062927
2002-12-04,92.4499969482,59.7850723267
2002-12-05,91.4300003052,59.1254577637
2002-12-06,92.0299987793,59.5134201050
2002-12-09,89.5000000000,57.8773498535
2002-12-10,90.6999969482,58.6533622742
2002-12-11,90.7799987793,58.7050895691
2002-12-12,90.7699966431,58.6986083984
2002-12-13,89.3399963379,57.7738761902
2002-12-16,91.6500015259,59.2676925659
2002-12-17,90.8499984741,58.7503700256
2002-12-18,89.8000030518,58.0713348389
2002-12-19,89.1600036621,57.6574668884
2002-12-20,89.9899978638,58.4801559448
2002-12-23,90.0199966431,58.4996948242
2002-12-24,89.3499984741,58.0643005371
2002-12-26,89.3899993896,58.0902786255
2002-12-27,87.3799972534,56.7840614319
2002-12-30,88.1100006104,57.2585067749
2002-12-31,88.2300033569,57.3364524841
2003-01-02,91.0699996948,59.1820487976
2003-01-03,91.3499984741,59.3639755249
2003-01-06,92.9599990845,60.4102249146
2003-01-07,92.7300033569,60.2607879639
2003-01-08,91.3899993896,59.3899841309
2003-01-09,92.8099975586,60.3128013611
2003-01-10,93.0599975586,60.4752311707
2003-01-13,93.0299987793,60.4557723999
2003-01-14,93.3300018311,60.6507072449
2003-01-15,92.4000015259,60.0463485718
2003-01-16,92.0199966431,59.7994117737
2003-01-17,90.6600036621,58.9155960083
2003-01-21,89.2500000000,57.9993171692
2003-01-22,88.1699981689,57.2974929810
2003-01-23,88.7099990845,57.6483726501
2003-01-24,86.3799972534,56.1342353821
2003-01-27,85.1999969482,55.3673934937
2003-01-28,85.8300018311,55.7768173218
2003-01-29,86.4800033569,56.1992225647
2003-01-30,84.4300003052,54.8670234680
2003-01-31,86.0599975586,55.9262886047
2003-02-03,86.2300033569,56.0367355347
2003-02-04,85.3799972534,55.4843788147
2003-02-05,84.8499984741,55.1399536133
2003-02-06,84.4499969482,54.8800125122
2003-02-07,83.4199981689,54.2106590271
2003-02-10,84.0100021362,54.5940818787
2003-02-11,83.4300003052,54.2171401978
2003-02-12,82.0999984741,53.3528633118
2003-02-13,82.3499984741,53.5153198242
2003-02-14,84.1500015259,54.6850624084
2003-02-18,85.6299972534,55.6468315125
2003-02-19,85.1800003052,55.3544120789
2003-02-20,84.3300018311,54.8020362854
2003-02-21,85.1800003052,55.3544120789
2003-02-24,83.8000030518,54.4576072693
2003-02-25,84.4700012207,54.8929977417
2003-02-26,83.2399978638,54.0936851501
2003-02-27,84.3399963379,54.8085365295
2003-02-28,84.9000015259,55.1724662781
2003-03-03,84.0899963379,54.6460876465
2003-03-04,82.7500000000,53.7752723694
2003-03-05,83.4499969482,54.2301864624
2003-03-06,82.7500000000,53.7752723694
2003-03-07,83.3199996948,54.1456756592
2003-03-10,81.3199996948,52.8459815979
2003-03-11,80.5199966431,52.3261146545
2003-03-12,81.0599975586,52.6770057678
2003-03-13,83.8600006104,54.4966239929
2003-03-14,84.1299972534,54.6720581055
2003-03-17,86.7799987793,56.3941841125
2003-03-18,87.2900009155,56.7255859375
2003-03-19,87.9599990845,57.1609802246
2003-03-20,88.1500015259,57.2844810486
2003-03-21,89.6699981689,58.5071868896
2003-03-24,86.6900024414,56.5628204346
2003-03-25,87.5199966431,57.1043815613
2003-03-26,87.0800018311,56.8172950745
2003-03-27,87.1500015259,56.8629760742
2003-03-28,86.7099990845,56.5758323669
2003-03-31,84.7399978638,55.2905120850
2003-04-01,86.0400009155,56.1387214661
2003-04-02,88.1200027466,57.4958686829
2003-04-03,87.6999969482,57.2218093872
2003-04-04,88.2200012207,57.5611114502
2003-04-07,88.0500030518,57.4501838684
2003-04-08,88.1900024414,57.5415191650
2003-04-09,87.0299987793,56.7846794128
2003-04-10,87.5100021362,57.0978355408
2003-04-11,87.1500015259,56.8629760742
2003-04-14,88.9499969482,58.0374145508
2003-04-15,89.7799987793,58.5789337158
2003-04-16,88.2500000000,57.5807113647
2003-04-17,89.5599975586,58.4354438782
2003-04-21,89.6500015259,58.4941444397
2003-04-22,91.3399963379,59.5968399048
2003-04-23,92.1800003052,60.1448936462
2003-04-24,91.3600006104,59.6098709106
2003-04-25,90.2300033569,58.8725700378
2003-04-28,91.7900009155,59.8904342651
2003-04-29,92.1100006104,60.0992431641
2003-04-30,91.9100036621,59.9687461853
2003-05-01,91.9000015259,59.9622306824
2003-05-02,93.2099990845,60.8169708252
2003-05-05,93.0299987793,60.6995162964
